,english,spanish,en_poss,en_tags,es_poss,es_tags
184,sbi route  originally ran from lanark to starks it was extended east in  and  to east dundee and then to chicago in  the designation of il  was truncated back to il  harlem avenue lopping off  miles  km in  it was shortened again this time to illinois route ,el capitán juan pardo fue un explorador y conquistador español de origen judío[cita requerida] que estuvo activo en la segunda mitad del siglo xvi encabezó dos expediciones españolas en el sureste de estados unidos a través de lo que hoy son carolina del norte y carolina del sur y el este de tennessee durante su primera expedición pardo entabló buenas relaciones con las tribus indias y buscó principalmente alimentos para la misión jesuíta de santa elena estableciendo además el fuerte san felipe  los primeros asentamientos españoles en carolina del sur,NOUN NOUN SPACE ADV VERB ADP NOUN ADP NOUN PRON VERB VERB ADV ADP SPACE CCONJ SPACE ADP NOUN NOUN CCONJ ADV PART VERB ADP SPACE DET NOUN ADP PROPN SPACE VERB VERB ADV ADP PROPN SPACE NOUN NOUN VERB PART SPACE NOUN SPACE NOUN ADP SPACE PRON VERB VERB ADV DET NOUN ADP PROPN NOUN ,NN NN _SP RB VBD IN NN IN NNS PRP VBD VBN RB IN _SP CC _SP IN NN NNS CC RB TO VB IN _SP DT NN IN NNP _SP VBD VBN RB IN NNP _SP NN NN VBG RP _SP NNS _SP NNS IN _SP PRP VBD VBN RB DT NN IN NNP NN ,DET NOUN ADJ ADJ AUX DET NOUN CCONJ NOUN ADJ ADP NOUN ADJ ADJ NOUN PRON AUX ADJ ADP DET ADJ NOUN ADP NOUN NOUN VERB NUM NOUN ADJ ADP DET NOUN ADP NOUN ADJ ADP NOUN ADP DET PRON ADV AUX ADJ ADP NOUN CCONJ NOUN ADP NOUN CCONJ DET NOUN ADP NOUN ADP DET ADJ NOUN ADJ VERB ADJ NOUN ADP DET NOUN ADJ CCONJ VERB ADV NOUN ADP DET NOUN ADJ ADP ADJ NOUN VERB ADV DET ADJ NOUN NOUN SPACE DET ADJ NOUN ADJ ADP NOUN ADP NOUN ,DT NN JJ JJ VBD DT NN CC NN JJ IN NN JJ JJ NNS DT VBD JJ IN DT JJ NN IN NNP NNP VBD CD NNS JJ IN DT NN IN NNS VBN IN NNP IN DT DT RB VBP JJ IN NN CC NN IN NN CC DT NN IN NNP IN PRP$ JJ NN JJ VBD JJ NNS IN DT NNS JJ CC VBD RB NNS IN DT NN JJ IN JJ NN VBG RB DT JJ NN NNP _SP DT JJ NNS JJ IN NN IN NN 
185,in july  m hugues rondeau who has been the mayor from  until  was considered as guilty by french justice for illegal taking of interest and condemned to six months of suspended prison payment of  euros for damage and interest and ineligibility for five years ,dicha sentencia de  de mayo de []​ confirmaba la obligación del ministerio de cultura de resolver la cuestión basándose en informes técnicos de instituciones consultivas tras recibir y estudiar estos informes el ministerio de cultura emitió orden publicada el  de enero de []​ donde se concluye que el pepri constituye expolio del conjunto histórico del cabanyal resaltando los siguientes motivos,ADP NOUN SPACE NOUN NOUN X PRON VERB VERB DET NOUN ADP SPACE ADP SPACE VERB VERB ADV ADJ ADP ADJ NOUN ADP ADJ NOUN ADP NOUN CCONJ VERB ADP NUM NOUN ADP VERB NOUN NOUN ADP SPACE NOUN ADP NOUN CCONJ NOUN CCONJ NOUN ADP NUM NOUN ,IN NN _SP NN NN FW WP VBZ VBN DT NN IN _SP IN _SP VBD VBN RB JJ IN JJ NN IN JJ NN IN NN CC VBN IN CD NNS IN VBN NN NN IN _SP NNS IN NN CC NN CC NN IN CD NNS ,ADJ NOUN ADP SPACE ADP NOUN ADP NOUN NOUN PROPN VERB DET NOUN ADP NOUN ADP NOUN ADP VERB DET NOUN ADJ ADP NOUN ADJ ADP NOUN ADJ ADP VERB CCONJ VERB DET NOUN DET NOUN ADP NOUN VERB NOUN ADJ DET SPACE ADP NOUN ADP NOUN NOUN PUNCT PRON PRON VERB SCONJ DET NOUN VERB NOUN ADP NOUN ADJ ADP NOUN VERB DET ADJ NOUN ,JJ NN IN _SP IN NNP IN NNP NNP NNP VBD DT NN IN NN IN NN IN TO VB DT NN JJ IN NNS JJ IN NNS JJ IN TO VB CC TO VB DT NNS DT NN IN NN VBD NN JJ DT _SP IN NNP IN NNP NNP . DT PRP VBZ IN DT NN VBZ NN IN NN JJ IN NN VBG DT JJ NNS 
186,"the designs of barron and chubb were based on the use of movable levers but joseph bramah a prolific inventor developed an alternative method in  his lock used a cylindrical key with precise notches along the surface these moved the metal slides that impeded the turning of the bolt into an exact alignment allowing the lock to open the lock was at the limits of the precision manufacturing capabilities of the time and was said by its inventor to be unpickable in the same year bramah started the bramah locks company at  piccadilly and displayed the ""challenge lock"" in the window of his shop from  challenging ""the artist who can make an instrument that will pick or open this lock"" for the reward of £ the challenge stood for over  years until at the great exhibition of  the american locksmith alfred charles hobbs was able to open the lock and following some argument about the circumstances under which he had opened it was awarded the prize hobbs attempt required some  hours spread over  days",el cóndor de los andes los colibrí el oso de anteojos y la danta son algunas de las especies más destacadas del páramo o de los nevados en cambio en bosques de la dorada y norcasia habitan zorros osos hormigueros venados y micos aulladores sin contar con la fauna ganadera de esta región mientras que en los municipios aledaños a manizales como villamaría chinchiná entre otros cientos de aves invitan a contemplar los hermoso de la región en su mayoría los colibríes en cuanto a flora el frailejón aguaceral o colchón de agua y la loricaria o falso coral en los nevados y sus páramos aledaños en el resto del departamento es el más representativo además se puede encontrar el pino colombiano sietecueros arrayá el cual es el árbol emblema de manizales también el yarumo muy conocido en la ciudad laurel negro comino encenillo la famosa palma de cera y bosques de guadua de los cuales extraen y transforman en hermosos productos estos comprenden o habitan en todos los pisos térmicos estas constituyen partes del patrimonio arbóreo caldense,DET NOUN ADP NOUN CCONJ NOUN VERB VERB ADP DET NOUN ADP ADJ NOUN CCONJ PROPN VERB DET ADJ NOUN VERB DET ADJ NOUN ADP SPACE DET NOUN VERB DET ADJ NOUN ADP ADJ NOUN ADP DET NOUN DET VERB DET NOUN NOUN DET VERB DET NOUN ADP DET NOUN ADP DET ADJ NOUN VERB DET NOUN PART VERB DET NOUN VERB ADP DET NOUN ADP DET NOUN NOUN NOUN ADP DET NOUN CCONJ VERB VERB ADP DET NOUN PART VERB ADJ ADP DET ADJ NOUN NOUN VERB DET NOUN VERB NOUN ADP SPACE ADV CCONJ VERB DET PUNCT NOUN NOUN PUNCT ADP DET NOUN ADP DET NOUN ADP SPACE VERB PUNCT DET NOUN PRON VERB VERB DET NOUN DET VERB VERB CCONJ VERB DET NOUN PUNCT ADP DET NOUN ADP NOUN DET NOUN VERB ADP ADP SPACE NOUN ADP ADP DET ADJ NOUN ADP SPACE DET ADJ NOUN NOUN PROPN NOUN VERB ADJ PART VERB DET NOUN CCONJ VERB DET NOUN ADP DET NOUN ADP DET PRON VERB VERB PRON VERB VERB DET NOUN NOUN NOUN VERB DET SPACE NOUN VERB ADP SPACE NOUN ,DT NNS IN NN CC NN VBD VBN IN DT NN IN JJ NNS CC NNP VBD DT JJ NN VBD DT JJ NN IN _SP PRP$ NN VBD DT JJ NN IN JJ NNS IN DT NN DT VBD DT NN NNS WDT VBD DT NN IN DT NN IN DT JJ NN VBG DT NN TO VB DT NN VBD IN DT NNS IN DT NN NN NNS IN DT NN CC VBD VBN IN PRP$ NN TO VB JJ IN DT JJ NN NN VBD DT NN VBZ NN IN _SP RB CC VBD DT `` NN NN '' IN DT NN IN PRP$ NN IN _SP VBG '' DT NN WP MD VB DT NN WDT MD VB CC VB DT NN '' IN DT NN IN NN DT NN VBD IN IN _SP NNS IN IN DT JJ NN IN _SP DT JJ NN NN NNP NN VBD JJ TO VB DT NN CC VBG DT NN IN DT NNS IN WDT PRP VBD VBN PRP VBD VBN DT NN NN NN VBN DT _SP NNS VBD IN _SP NNS ,DET NOUN ADP DET NOUN DET VERB DET NOUN ADP NOUN CCONJ DET NOUN AUX PRON ADP DET NOUN ADV ADJ ADP NOUN CCONJ ADP DET NOUN ADP NOUN ADP NOUN ADP DET ADJ CCONJ NOUN VERB NOUN ADJ ADJ ADJ CCONJ ADJ NOUN ADP VERB ADP DET NOUN ADJ ADP DET NOUN CCONJ SCONJ ADP DET NOUN ADJ ADP NOUN SCONJ NOUN ADJ ADP PRON NUM ADP NOUN VERB ADP VERB PRON ADJ ADP DET NOUN ADP DET NOUN DET NOUN ADP NOUN ADP NOUN DET NOUN ADJ CCONJ NOUN ADP NOUN CCONJ DET NOUN CCONJ ADJ ADJ ADP DET NOUN CCONJ DET NOUN NOUN ADP DET NOUN ADP NOUN AUX DET ADV ADJ ADV PRON AUX VERB DET NOUN ADJ ADJ VERB DET PRON AUX DET NOUN ADJ ADP NOUN ADV DET NOUN ADV ADJ ADP DET NOUN NOUN ADJ NOUN ADJ DET ADJ NOUN ADP NOUN CCONJ NOUN ADP NOUN ADP DET PRON VERB CCONJ VERB ADP ADJ NOUN DET VERB CCONJ VERB ADP DET DET NOUN ADJ DET VERB NOUN ADP NOUN ADJ ADJ ,DT NN IN DT NNS DT VBZ DT NN IN NNS CC DT NN VBP DT IN DT NNS RB JJ IN NN CC IN DT NNS IN NNP IN NNS IN DT JJ CC NN VBP NNS JJ JJ VBN CC JJ NNS IN TO VB IN DT NN JJ IN DT NN CC IN IN DT NNS JJ IN NNS IN NN JJ IN DT CD IN NNS VBP IN TO VB PRP JJ IN DT NN IN PRP$ NN DT NNS IN NNP IN NN DT NN JJ CC NN IN NN CC DT NN CC JJ JJ IN DT NNS CC PRP$ NNS NNS IN DT NN IN NN VBZ DT RB JJ RB PRP VBZ TO VB DT NN JJ JJ VBZ DT WP VBZ DT NN JJ IN NNS RB DT NN RB JJ IN DT NN NNP JJ NN JJ DT JJ NN IN NN CC NNS IN NN IN DT WP TO VB CC VBP IN JJ NNS DT VBP CC VBP IN DT DT NNS JJ DT VBP NNS IN NN JJ JJ 
187,page and brin used the formers basic html programming skills to set up a simple search page for users as they did not have a web page developer to create anything visually elaborate they also began using any computer part they could find to assemble the necessary computing power to handle searches by multiple users as their search engine grew in popularity among stanford users it required additional servers to process the queries in august  the initial version of google still on the stanford university website was made available to internet users,hans caninenberg  de enero de  -  de junio de  fue un actor teatral cinematográfico y televisivo además de escritor de nacionalidad alemana,NOUN CCONJ NOUN VERB DET NOUN ADJ NOUN NOUN NOUN PART VERB PART DET ADJ NOUN NOUN ADP NOUN ADP PRON VERB ADV VERB DET NOUN NOUN NOUN PART VERB NOUN ADV VERB PRON ADV VERB VERB DET NOUN NOUN PRON VERB VERB PART VERB DET ADJ NOUN NOUN PART VERB NOUN ADP ADJ NOUN ADP DET NOUN NOUN VERB ADP NOUN ADP ADJ NOUN PRON VERB ADJ NOUN PART VERB DET NOUN ADP NOUN SPACE DET ADJ NOUN ADP PROPN ADV ADP DET ADJ NOUN NOUN VERB VERB ADJ ADP NOUN NOUN ,NN CC NN VBD DT NNS JJ NN NN NNS TO VB RP DT JJ NN NN IN NNS IN PRP VBD RB VB DT NN NN NN TO VB NN RB VB PRP RB VBD VBG DT NN NN PRP MD VB TO VB DT JJ NN NN TO VB NNS IN JJ NNS IN PRP$ NN NN VBD IN NN IN JJ NNS PRP VBD JJ NNS TO VB DT NNS IN NN _SP DT JJ NN IN NNP RB IN DT JJ NN NN VBD VBN JJ IN NN NNS ,NOUN NOUN SPACE ADP NOUN ADP SPACE PUNCT SPACE ADP NOUN ADP SPACE AUX DET NOUN ADJ ADJ CCONJ ADJ ADV ADP NOUN ADP NOUN ADJ ,NNP NNP _SP IN NNP IN _SP SYM _SP IN NNP IN _SP VBD DT NN JJ JJ CC JJ RB IN NN IN NN JJ 
188,the glycerol--phosphate shuttle is a mechanism that regenerates nad from nadh a by-product of glycolysis its importance in transporting reducing equivalents is secondary to the malate-aspartate shuttle,yadagiri p  the osteology kotasaurus yamanpalliensis a sauropod dinosaur from the early jurassic kota formation of india journal of vertebrate paleontology   -,DET NOUN PUNCT NOUN NOUN VERB DET NOUN DET VERB NOUN ADP NOUN DET ADP PUNCT NOUN ADP NOUN DET NOUN ADP VERB VERB NOUN VERB ADJ ADP DET NOUN PUNCT NOUN NOUN ,DT NN : NN NN VBZ DT NN WDT VBZ NN IN NN DT IN HYPH NN IN NN PRP$ NN IN VBG VBG NNS VBZ JJ IN DT NN HYPH NN NN ,NOUN CCONJ SPACE NOUN NOUN NOUN CCONJ ADP AUX NOUN PROPN PROPN PROPN PROPN PROPN PROPN PROPN NOUN ADJ NOUN NOUN NOUN SPACE PUNCT ,NNP CC _SP NNP NNP NNP CC IN TO VB NNP NNP NNP NNP NNP NNP NNP NNP NN JJ NNP NNP NNP _SP SYM 
189,the three species in otospermophilus are listed below these are the same species that were previously grouped in the subgenus otospermophilus,la infanta doña sancha hermana del rey alfonso vii al enterarse de lo ocurrido fue a buscar los restos ante la imposibilidad de su traslado se mantuvo orando y guardó ayuno durante tres días junto al arca que contenía los restos del santo los restos del santo habían sido trasladados a león bajo el auspicio de doña sancha la infanta prometió que nunca más los restos de san isidoro volverían a salir del templo donde se custodiaban y donde aún hoy permanecen después de efectuada esta promesa aparecieron tres mancebos que pudieron levantar con milagrosa facilidad el arca que contenía los restos de san isidoro para regresarlos de nuevo a la basílica,DET NUM NOUN ADP ADV VERB VERB ADP DET VERB DET ADJ NOUN DET VERB ADV VERB ADP DET NOUN ADV ,DT CD NNS IN RB VBP VBN IN DT VBP DT JJ NNS WDT VBD RB VBN IN DT NN RB ,DET NOUN NOUN ADJ NOUN ADP NOUN ADJ AUX ADP VERB ADP DET ADJ AUX ADP VERB DET NOUN ADP DET NOUN ADP DET NOUN PRON VERB VERB CCONJ VERB NOUN ADP NUM NOUN ADV ADP NOUN PRON VERB DET NOUN ADP NOUN DET NOUN ADP NOUN AUX AUX VERB ADP NOUN ADP DET NOUN ADP NOUN NOUN DET NOUN VERB SCONJ ADV ADV DET NOUN ADP NOUN ADJ AUX ADP VERB ADP NOUN PRON PRON VERB CCONJ PRON ADV ADV VERB ADV ADP ADJ DET NOUN VERB NUM NOUN PRON AUX VERB ADP ADJ NOUN DET NOUN PRON VERB DET NOUN ADP NOUN ADJ ADP NOUN ADP ADJ ADP DET NOUN ,DT NN NN JJ NN IN NN JJ VBZ IN VBD IN DT JJ VBD IN TO VB DT NNS IN DT NN IN PRP$ NN PRP VBD VBG CC VBD NN IN CD NNS JJ IN NN DT VBD DT NNS IN NN DT NNS IN NN VBD VBN VBN IN NN IN DT NN IN NN NN DT NN VBD IN RB RB DT NNS IN NN JJ VBD IN TO VB IN NN DT PRP VBD CC DT RB RB VBP RB IN JJ DT NN VBD CD NNS DT VBD TO VB IN JJ NN DT NN DT VBD DT NNS IN NN JJ IN NNS IN JJ IN DT NN 
190,"backrub already exhibited the rudimentary functions and characteristics of a search engine a query input was entered and it provided a list of backlinks ranked by importance page recalled ""we realized that we had a querying tool it gave you a good overall ranking of pages and ordering of follow-up pages"" page said that in mid- they finally realized the further potential of their project ""pretty soon we had  searches a day and we figured maybe this is really real""",memphis tigers español tigres de memphis es el equipo deportivo de la universidad de memphis los equipos de los tigers participan en las competiciones universitarias organizadas por la ncaa y forma parte de la american athletic conference,PROPN ADV VERB DET ADJ NOUN CCONJ NOUN ADP DET NOUN NOUN DET NOUN NOUN VERB VERB CCONJ PRON VERB DET NOUN ADP NOUN VERB ADP NOUN NOUN VERB PUNCT PRON VERB ADP PRON VERB DET NOUN NOUN PRON VERB PRON DET ADJ ADJ NOUN ADP NOUN CCONJ NOUN ADP VERB PUNCT NOUN NOUN PUNCT NOUN VERB ADP ADP NOUN PRON ADV VERB DET ADJ NOUN ADP DET NOUN PUNCT ADV ADV PRON VERB SPACE VERB DET NOUN CCONJ PRON VERB ADV DET VERB ADV ADJ PUNCT ,NNP RB VBD DT JJ NNS CC NNS IN DT NN NN DT NN NN VBD VBN CC PRP VBD DT NN IN NNS VBN IN NN NN VBN `` PRP VBD IN PRP VBD DT NN NN PRP VBD PRP DT JJ JJ NN IN NNS CC NN IN VB HYPH NN NNS '' NN VBD IN IN NN PRP RB VBD DT JJ NN IN PRP$ NN '' RB RB PRP VBD _SP VBZ DT NN CC PRP VBD RB DT VBZ RB JJ '' ,CCONJ ADV ADJ NOUN ADP NOUN AUX DET NOUN ADJ ADP DET NOUN ADP NOUN DET NOUN ADP DET NOUN VERB ADP DET NOUN ADJ ADJ ADP DET NOUN CCONJ VERB NOUN ADP DET NOUN ADJ NOUN ,CC RB JJ NNS IN NN VBZ DT NN JJ IN DT NN IN NN DT NNS IN DT NNS VBP IN DT NNS JJ JJ IN DT NNS CC VBZ NN IN DT NN JJ NN 
191,the sidebar lock operates using fins on a radial key that actuate sidebars that align with a cylindrical code bar within the lock this is a new type of master key technology developed by the australian lock company the keys and the code bar are cut using a computer numerical control cnc machine,la región cafetera de caldas risaralda quindío y el valle del cauca fue incluida en la lista del patrimonio mundial como paisaje cultural cafetero en el  por el comité de patrimonio de la humanidad de la unesco convirtiéndose en un lugar de interés cultural y natural,DET NOUN NOUN VERB VERB NOUN ADP DET ADJ NOUN DET VERB NOUN DET VERB ADP DET ADJ NOUN NOUN ADP DET NOUN DET VERB DET ADJ NOUN ADP NOUN ADJ NOUN VERB ADP DET ADJ NOUN NOUN DET NOUN CCONJ DET NOUN NOUN VERB VERB VERB DET NOUN ADJ NOUN NOUN NOUN ,DT NN NN VBZ VBG NNS IN DT JJ NN WDT VBP NNS WDT VBP IN DT JJ NN NN IN DT NN DT VBZ DT JJ NN IN NN JJ NN VBN IN DT JJ NN NN DT NNS CC DT NN NN VBP VBN VBG DT NN JJ NN NN NN ,DET NOUN ADJ ADP NOUN ADJ VERB CCONJ DET NOUN ADP NOUN AUX VERB ADP DET NOUN ADP NOUN ADJ SCONJ NOUN ADJ ADJ ADP DET SPACE ADP DET NOUN ADP NOUN ADP DET NOUN ADP DET NOUN ADJ ADP DET NOUN ADP NOUN ADJ CCONJ ADJ ,DT NN JJ IN NNS JJ VBP CC DT NN IN NN VBD VBN IN DT NN IN NN JJ IN NN JJ JJ IN DT _SP IN DT NN IN NN IN DT NN IN DT NN JJ IN DT NN IN NN JJ CC JJ 
192,if we see it as a process of social self-institution where there is no divinely or objectively defined code of human conduct such guarantees are by definition ruled out therefore the replacement of the market economy by a new institutional framework of inclusive democracy constitutes only the necessary condition for a harmonious relation between the natural and social worlds the sufficient condition refers to the citizens level of ecological consciousness still the radical change in the dominant social paradigm that would follow the institution of an inclusive democracy combined with the decisive role that paedeia will play in an environmentally-friendly institutional framework could reasonably be expected to lead to a radical change in the human attitude towards nature,yuna es una chica universitaria y la gemela idéntica menor de mina juntas forman a las peaky angels es una chica que actúa y luce idéntica a su hermana ellas están siempre juntas es egocéntrica parlanchina y busca llamar la atención al igual que su hermana mina al transformarse es una pequeña ángel de una sola ala aunque aún así puede volar con normalidad tiene la habilidad de transformarse en cualquier ser viviente ya sea una persona o un animal al igual que su hermana no era muy fuerte pero puede trabajar muy bien en equipo ella es la quinta chica mágica en morir al ser asesinada por weiss winterprison,ADP PRON VERB PRON ADP DET NOUN ADP ADJ NOUN PUNCT NOUN ADV ADV VERB DET ADV CCONJ ADV VERB NOUN ADP ADJ NOUN ADJ NOUN VERB ADP NOUN VERB PART ADV DET NOUN ADP DET NOUN NOUN ADP DET ADJ ADJ NOUN ADP ADJ NOUN VERB ADV DET ADJ NOUN ADP DET ADJ NOUN ADP DET ADJ CCONJ ADJ NOUN DET ADJ NOUN VERB ADP DET NOUN NOUN ADP ADJ NOUN ADV DET ADJ NOUN ADP DET ADJ ADJ NOUN DET VERB VERB DET NOUN ADP DET ADJ NOUN VERB ADP DET ADJ NOUN DET PROPN VERB VERB ADP DET ADV PUNCT ADJ ADJ NOUN VERB ADV VERB VERB PART VERB ADP DET ADJ NOUN ADP DET ADJ NOUN ADP NOUN ,IN PRP VBP PRP IN DT NN IN JJ NN HYPH NN WRB EX VBZ DT RB CC RB VBN NN IN JJ NN JJ NNS VBP IN NN VBN RP RB DT NN IN DT NN NN IN DT JJ JJ NN IN JJ NN VBZ RB DT JJ NN IN DT JJ NN IN DT JJ CC JJ NNS DT JJ NN VBZ IN DT NNS NN IN JJ NN RB DT JJ NN IN DT JJ JJ NN WDT MD VB DT NN IN DT JJ NN VBN IN DT JJ NN WDT NNP MD VB IN DT RB HYPH JJ JJ NN MD RB VB VBN TO VB IN DT JJ NN IN DT JJ NN IN NN ,CCONJ AUX DET NOUN ADJ CCONJ DET NOUN ADJ ADJ ADP NOUN ADJ VERB ADP DET NOUN NOUN AUX DET NOUN PRON VERB CCONJ VERB ADJ ADP DET NOUN PRON AUX ADV ADJ AUX ADJ ADJ CCONJ VERB VERB DET NOUN ADP ADJ SCONJ DET NOUN NOUN ADP VERB AUX DET ADJ NOUN ADP DET ADJ NOUN SCONJ ADV ADV AUX VERB ADP NOUN VERB DET NOUN ADP VERB ADP DET NOUN ADJ ADV AUX DET NOUN CCONJ DET NOUN ADP ADJ SCONJ DET NOUN ADV AUX ADV ADJ CCONJ AUX VERB ADV ADV ADP NOUN PRON AUX DET ADJ NOUN ADJ ADP VERB ADP AUX VERB ADP NOUN ADJ ,CC VBZ DT NN JJ CC DT NN JJ JJ IN NN JJ VBP IN DT NNP NNP VBZ DT NN DT VBZ CC VBZ JJ IN PRP$ NN PRP VBP RB JJ VBZ JJ JJ CC VBZ TO VB DT NN IN JJ IN PRP$ NN NN IN TO VB VBZ DT JJ NN IN DT JJ NN IN RB RB VBZ TO VB IN NN VBZ DT NN IN TO VB IN DT NN JJ RB VBZ DT NN CC DT NN IN JJ IN PRP$ NN RB VBD RB JJ CC VBZ TO VB RB RB IN NN PRP VBZ DT JJ NN JJ IN TO VB IN TO VB VBN IN NNS JJ 
193,the boys lacrosse team won the overall state championship in  defeating montclair high school in the final game of the toournament and  vs west morris central high school,en ciertas zonas de españa como madrid es frecuente el leísmo de persona que consiste en sustituir la forma del pronombre de tercera persona para el complemento directo lo o la por la forma del pronombre de tercera persona para el complemento directo le al contrario que lo que es habitual en hispanoamérica en parte de españa pues es corriente oír «pedro le mató» o «pedro lo mató» indistintamente donde le o lo funcionan como complementos directos la real academia española admite esta construcción,DET NOUN NOUN NOUN VERB DET ADJ NOUN NOUN ADP SPACE VERB NOUN ADJ NOUN ADP DET ADJ NOUN ADP DET NOUN CCONJ SPACE ADP NOUN ADJ ADJ ADJ NOUN ,DT NNS NN NN VBD DT JJ NN NN IN _SP VBG NN JJ NN IN DT JJ NN IN DT NN CC _SP IN NN JJ JJ JJ NN ,ADP DET NOUN ADP NOUN SCONJ NOUN AUX ADJ DET NOUN ADP NOUN PRON VERB ADP VERB DET NOUN ADP NOUN ADP ADJ NOUN ADP DET NOUN ADJ DET CCONJ DET ADP DET NOUN ADP NOUN ADP ADJ NOUN ADP DET NOUN ADJ PRON ADP NOUN SCONJ DET PRON AUX ADJ ADP NOUN ADP NOUN ADP NOUN SCONJ AUX ADJ VERB PUNCT NOUN PRON VERB PUNCT CCONJ PUNCT NOUN PRON VERB PUNCT ADV PRON PRON CCONJ PRON VERB SCONJ NOUN ADJ DET ADJ NOUN ADJ VERB DET NOUN ,IN DT NNS IN NN IN NN VBZ JJ DT NN IN NN DT VBZ IN TO VB DT NN IN NN IN JJ NN IN DT NN JJ DT CC DT IN DT NN IN NN IN JJ NN IN DT NN JJ PRP IN NNP IN DT DT VBZ JJ IN NN IN NNP IN NN IN VBZ JJ TO VB '' NN PRP VBD '' CC '' NN PRP VBD '' RB DT PRP CC PRP VBP IN NNS JJ DT JJ NN JJ VBZ DT NN 
